Aulas do Prof. Jorge Melchiades;O Eu e a Ordem Mestra  - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=S84GQMwlnsc;2309
Aulas do Prof. Jorge Melchiades;Os 2 primeiros princípios da Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=kw1aLetuRM8;788
Aulas do Prof. Jorge Melchiades;A Experiência de Evoluir - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=auhaPt8kc9s;1060
Aulas do Prof. Jorge Melchiades;Curso de Psicologia Racional por Conceitos 4 - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=07BIZNG4GfE;1184
Aulas do Prof. Jorge Melchiades;Curso de Psicologia Racional por Conceitos 5 - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=-M4gufPI54w;1180
Aulas do Prof. Jorge Melchiades;Curso de Psicologia Racional por Conceitos 6 - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=LW9zIISCDRU;1246
Aulas do Prof. Jorge Melchiades;Curso de Psicologia Racional por Conceitos 7 - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=iA8T0afzF_w;1530
Aulas do Prof. Jorge Melchiades;Tipos de Conhecimento - Curso de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=XDsAxv_Vy3o;1332
Aulas do Prof. Jorge Melchiades;Motivação - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=jedDRPcHKQM;2307
Aulas do Prof. Jorge Melchiades;Valores - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=sOiOLe4pylI;2641
Aulas do Prof. Jorge Melchiades;Níveis de Inteligência - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=rqOHn-UjbsU;2727
Aulas do Prof. Jorge Melchiades;Epistemologia e Valorização das coisas - Curso  de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=1YJ1kjqA-D8;2371
Aulas do Prof. Jorge Melchiades;Comunicação e Desinformação  - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=95vcSEpg-Ow;2388
Aulas do Prof. Jorge Melchiades;O Eu e a Matéria  - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=nV7aPNccZ4s;1590
Aulas do Prof. Jorge Melchiades;O Eu e a Liberdade  - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=_yHM7hh5gbw;2716
Aulas do Prof. Jorge Melchiades;O Eu e a Fobia  - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=_3Rk5N66KuU;2557
Aulas do Prof. Jorge Melchiades;A Evolução da Inteligência - Curso  de Psicologia Racional por Conceitos - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=k1Ze9IFKV40;2931
Aulas do Prof. Jorge Melchiades;DEFESAS DA PERSONALIDADE no tema JESUS EXISTIU? - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=uzqxdqKpBXk;2537
Aulas do Prof. Jorge Melchiades;JESUS SÓ EXISTIU NA CABEÇA DOS CRENTES?  - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=0ncDJXOE2p8;2327
Aulas do Prof. Jorge Melchiades;TODO CRENTE SABE SE JESUS EXISTIU OU NÃO - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=LlrsomZMKek;2382
Aulas do Prof. Jorge Melchiades;Onde Procurar Jesus? -- Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=6mnC-ASYn1c;2506
Aulas do Prof. Jorge Melchiades;O Crente que é Racional -- Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=0exXaZbPAqc;2514
Aulas do Prof. Jorge Melchiades;A Ambivalente Dependência -- Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=pi4yHpS8Lp4;2334
Aulas do Prof. Jorge Melchiades;A Ambivalência -- Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=t_pAsi0LaoU;2499
Aulas do Prof. Jorge Melchiades;O Complexo de Édipo e o Crente Revolucionário- Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=uqH5x1haqqc;2358
Aulas do Prof. Jorge Melchiades;Jesus é Deus??? - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=nN0H1mmiYfQ;2287
Aulas do Prof. Jorge Melchiades;Religiosidade e Poder - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=x8L2a45lrwU;2335
Aulas do Prof. Jorge Melchiades;Religiosidade e Religião - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=Vax9bGSJWho;2395
Aulas do Prof. Jorge Melchiades;Nós, Religiosidade, Política e Ciência -Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=AOULMagV-jk;2477
Aulas do Prof. Jorge Melchiades;Compensação,  Política e Consciência -Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=wPqt1PLsSXc;2590
Aulas do Prof. Jorge Melchiades;Jesus Homem e Verdade  -Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=TPRATbFElCk;2286
Aulas do Prof. Jorge Melchiades;Os ignorantes de si, o ódio e Jesus  - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=e2G3c9Bzky4;2181
Aulas do Prof. Jorge Melchiades;Jesus, um refém do poder ideológico  - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=49sxEW9YyCE;2238
Aulas do Prof. Jorge Melchiades;A Vida Falsa de Jesus  - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=NaOxDblmeak;2535
Aulas do Prof. Jorge Melchiades;O alienado de Jesus não crê nele - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=iBFMdRqWNSg;2634
Aulas do Prof. Jorge Melchiades;O sistema inteligente de Jesus  - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=xufd4kwWRyE;2356
Aulas do Prof. Jorge Melchiades;O que tanto tenta os crentes no deserto das  aflições? - Curso de Psicologia Racional - Prof. Jorge;https://www.youtube.com/watch?v=9HAu6s_pjz4;2360
Aulas do Prof. Jorge Melchiades;Quem vence a luta metafísica entre diabo e espírito?  - Curso de Psicologia Racional - Prof. Jorge;https://www.youtube.com/watch?v=JgWKvGSoaOM;2493
Aulas do Prof. Jorge Melchiades;Foi Deus que criou o diabo e o espírito?  - Curso de Psicologia Racional - Prof. Jorge;https://www.youtube.com/watch?v=bRFOSVkCP9Y;2474
Aulas do Prof. Jorge Melchiades;Que espírito ou diabo manda em Jesus?  - Curso de Psicologia Racional - Prof. Jorge;https://www.youtube.com/watch?v=eA4maqBuAQE;2660
Aulas do Prof. Jorge Melchiades;COMO É O HOMEM JESUS?    - Curso de Psicologia Racional - Prof. Jorge;https://www.youtube.com/watch?v=R1zr7kdED7w;2466
Aulas do Prof. Jorge Melchiades;Como você percebe a existência de Jesus?    - Curso de Psicologia Racional - Prof. Jorge;https://www.youtube.com/watch?v=WlC_relYgkc;2278
Aulas do Prof. Jorge Melchiades;Como Mateus percebeu Jesus?    - Curso de Psicologia Racional - Prof. Jorge;https://www.youtube.com/watch?v=yT-0nLPZHbM;2403
Aulas do Prof. Jorge Melchiades;No Sonho de Mateus com Jesus - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=KCq-50yN9iY;2582
Aulas do Prof. Jorge Melchiades;Jesus não come o pão que o diabo amassou - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=0qjuJ6szuhA;2597
Aulas do Prof. Jorge Melchiades;O diabo usa poder político para o bem? - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=vWrZN7BaxVE;2574
Aulas do Prof. Jorge Melchiades;Jesus frente ao mal e ao bem safado - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=1HPzkkISl1Y;2843
Aulas do Prof. Jorge Melchiades;Jesus errou também? - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=qv_mOXAraWI;2388
Aulas do Prof. Jorge Melchiades;A boa nova de Jesus é ética? - Curso de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=1kh_sw6z3zg;2778
Aulas do Prof. Jorge Melchiades;Jesus foi crucificado por divulgar fake news? - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=kKJLnu-tsDM;2577
Aulas do Prof. Jorge Melchiades;A verdade de Jesus ao Pilatos de hoje - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=EdHTgehsma0;2667
Aulas do Prof. Jorge Melchiades;JESUS DEFENDIA QUAL VERDADE? - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=9jGm_cVdBH8;2719
Aulas do Prof. Jorge Melchiades;Sobre Jesus Homem e Deus - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=rHDEIX8q1BI;2340
Aulas do Prof. Jorge Melchiades;SOBRE JESUS HOMEM E DEUS  2 - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=SPv1mFgomFw;2580
Aulas do Prof. Jorge Melchiades;A CULPA DE NÃO SER COMO JESUS - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=Oqm5Mwk2qjM;2493
Aulas do Prof. Jorge Melchiades;O FINALISMO DE JESUS - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=DfRZA-H_p70;2587
Aulas do Prof. Jorge Melchiades;Jesus é Deus mesmo?  - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=7tKE5HpaSDY;2562
